legislation_number,sponsor,party_of_sponsor,date_of_introduction,congress,state
H.R. 1219,"Maloney, Carolyn B. [Rep.-D-NY-14]",Democratic,03/23/1999,106,NY
H.R. 1212,"Combest, Larry [Rep.-R-TX-19]",Republican,03/22/1999,106,TX
H.R. 1191,"Davis, Danny K. [Rep.-D-IL-7]",Democratic,03/18/1999,106,IL
H.R. 1183,"Sensenbrenner, F. James, Jr. [Rep.-R-WI-9]",Republican,03/18/1999,106,WI
H.R. 1180,"Lazio, Rick [Rep.-R-NY-2]",Republican,03/18/1999,106,NY
H.R. 1175,"Lantos, Tom [Rep.-D-CA-12]",Democratic,03/18/1999,106,CA
H.R. 1167,"Miller, George [Rep.-D-CA-7]",Democratic,03/17/1999,106,CA
H.R. 1162,"Lewis, Ron [Rep.-R-KY-2]",Republican,03/17/1999,106,KY
H.R. 1143,"Gilman, Benjamin A. [Rep.-R-NY-20]",Republican,03/17/1999,106,NY
H.R. 1141,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,03/17/1999,106,FL
H.R. 1121,"Collins, Mac [Rep.-R-GA-3]",Republican,03/16/1999,106,GA
H.R. 1104,"Sweeney, John E. [Rep.-R-NY-22]",Republican,03/11/1999,106,NY
H.R. 1094,"Leach, James A. [Rep.-R-IA-1]",Republican,03/11/1999,106,IA
H.R. 1034,"Bliley, Tom [Rep.-R-VA-7]",Republican,03/09/1999,106,VA
H.R. 1000,"Shuster, Bud [Rep.-R-PA-9]",Republican,03/04/1999,106,PA
H.R. 999,"Bilbray, Brian P. [Rep.-R-CA-49]",Republican,03/04/1999,106,CA
H.R. 974,"Davis, Tom [Rep.-R-VA-11]",Republican,03/04/1999,106,VA
H.R. 970,"Thune, John [Rep.-R-SD-00]",Republican,03/03/1999,106,SD
H.R. 940,"Sherwood, Don [Rep.-R-PA-10]",Republican,03/02/1999,106,PA
H.R. 915,"Gekas, George W. [Rep.-R-PA-17]",Republican,03/02/1999,106,PA
H.R. 911,"Etheridge, Bob [Rep.-D-NC-2]",Democratic,03/02/1999,106,NC
H.R. 882,"Combest, Larry [Rep.-R-TX-19]",Republican,03/01/1999,106,TX
H.R. 848,"Istook, Ernest J., Jr. [Rep.-R-OK-5]",Republican,02/24/1999,106,OK
H.R. 834,"Hefley, Joel [Rep.-R-CO-5]",Republican,02/24/1999,106,CO
H.R. 808,"Smith, Nick [Rep.-R-MI-7]",Republican,02/23/1999,106,MI
H.R. 800,"Castle, Michael N. [Rep.-R-DE-00]",Republican,02/23/1999,106,DE
H.R. 791,"Gilchrest, Wayne T. [Rep.-R-MD-1]",Republican,02/23/1999,106,MD
H.R. 782,"Barrett, Bill [Rep.-R-NE-3]",Republican,02/23/1999,106,NE
H.R. 775,"Davis, Tom [Rep.-R-VA-11]",Republican,02/23/1999,106,VA
H.R. 774,"Velazquez, Nydia M. [Rep.-D-NY-12]",Democratic,02/23/1999,106,NY
H.R. 764,"Pryce, Deborah [Rep.-R-OH-15]",Republican,02/12/1999,106,OH
H.R. 748,"Stupak, Bart [Rep.-D-MI-1]",Democratic,02/11/1999,106,MI
H.R. 747,"Stump, Bob [Rep.-R-AZ-3]",Republican,02/11/1999,106,AZ
H.R. 707,"Fowler, Tillie [Rep.-R-FL-4]",Republican,02/11/1999,106,FL
H.R. 705,"Thomas, William M. [Rep.-R-CA-21]",Republican,02/11/1999,106,CA
H.R. 669,"Campbell, Tom [Rep.-R-CA-15]",Republican,02/10/1999,106,CA
H.R. 660,"Millender-McDonald, Juanita [Rep.-D-CA-37]",Democratic,02/09/1999,106,CA
H.R. 659,"Weldon, Curt [Rep.-R-PA-7]",Republican,02/09/1999,106,PA
H.R. 658,"Sweeney, John E. [Rep.-R-NY-22]",Republican,02/09/1999,106,NY
H.R. 643,"Millender-McDonald, Juanita [Rep.-D-CA-37]",Democratic,02/09/1999,106,CA
H.R. 642,"Millender-McDonald, Juanita [Rep.-D-CA-37]",Democratic,02/09/1999,106,CA
H.R. 609,"Walden, Greg [Rep.-R-OR-2]",Republican,02/04/1999,106,OR
H.R. 592,"Fossella, Vito [Rep.-R-NY-13]",Republican,02/04/1999,106,NY
H.R. 560,"Romero-Barcelo, Carlos A. [Resident Commissioner-D-PR-00]",Democratic,02/03/1999,106,PR
H.R. 540,"Davis, Jim [Rep.-D-FL-11]",Democratic,02/03/1999,106,FL
H.R. 468,"Kildee, Dale E. [Rep.-D-MI-9]",Democratic,02/02/1999,106,MI
H.R. 459,"Frelinghuysen, Rodney P. [Rep.-R-NJ-11]",Republican,02/02/1999,106,NJ
H.R. 457,"Cummings, Elijah E. [Rep.-D-MD-7]",Democratic,02/02/1999,106,MD
H.R. 449,"Borski, Robert A. [Rep.-D-PA-3]",Democratic,02/02/1999,106,PA
H.R. 441,"Rush, Bobby L. [Rep.-D-IL-1]",Democratic,02/02/1999,106,IL
H.R. 440,"Talent, Jim [Rep.-R-MO-2]",Republican,02/02/1999,106,MO
H.R. 435,"Archer, Bill [Rep.-R-TX-7]",Republican,02/02/1999,106,TX
H.R. 434,"Crane, Philip M. [Rep.-R-IL-8]",Republican,02/02/1999,106,IL
H.R. 433,"Davis, Tom [Rep.-R-VA-11]",Republican,02/02/1999,106,VA
H.R. 432,"Gilman, Benjamin A. [Rep.-R-NY-20]",Republican,02/02/1999,106,NY
H.R. 396,"Miller, George [Rep.-D-CA-7]",Democratic,01/19/1999,106,CA
H.R. 371,"Vento, Bruce F. [Rep.-D-MN-4]",Democratic,01/19/1999,106,MN
H.R. 356,"Condit, Gary A. [Rep.-D-CA-18]",Democratic,01/19/1999,106,CA
H.R. 348,"Bartlett, Roscoe G. [Rep.-R-MD-6]",Republican,01/19/1999,106,MD
H.R. 322,"Rogan, James E. [Rep.-R-CA-27]",Republican,01/06/1999,106,CA
H.R. 233,"Reyes, Silvestre [Rep.-D-TX-16]",Democratic,01/06/1999,106,TX
H.R. 211,"Nethercutt, George R., Jr. [Rep.-R-WA-5]",Republican,01/06/1999,106,WA
H.R. 209,"Morella, Constance A. [Rep.-R-MD-8]",Republican,01/06/1999,106,MD
H.R. 208,"Morella, Constance A. [Rep.-R-MD-8]",Republican,01/06/1999,106,MD
H.R. 207,"Morella, Constance A. [Rep.-R-MD-8]",Republican,01/06/1999,106,MD
H.R. 197,"Moran, Jerry [Rep.-R-KS-1]",Republican,01/06/1999,106,KS
H.R. 193,"Meehan, Martin T. [Rep.-D-MA-5]",Democratic,01/06/1999,106,MA
H.R. 171,"LoBiondo, Frank A. [Rep.-R-NJ-2]",Republican,01/06/1999,106,NJ
H.R. 158,"Hill, Rick [Rep.-R-MT-00]",Republican,01/06/1999,106,MT
H.R. 154,"Hefley, Joel [Rep.-R-CO-5]",Republican,01/06/1999,106,CO
H.R. 149,"Hansen, James V. [Rep.-R-UT-1]",Republican,01/06/1999,106,UT
H.R. 100,"Fattah, Chaka [Rep.-D-PA-2]",Democratic,01/06/1999,106,PA
H.R. 92,"Coble, Howard [Rep.-R-NC-6]",Republican,01/06/1999,106,NC
H.R. 68,"Talent, Jim [Rep.-R-MO-2]",Republican,01/06/1999,106,MO
H.R. 66,"Wilson, Heather [Rep.-R-NM-1]",Republican,01/06/1999,106,NM
H.R. 34,"Goss, Porter J. [Rep.-R-FL-14]",Republican,01/06/1999,106,FL
H.R. 20,"Gilman, Benjamin A. [Rep.-R-NY-20]",Republican,01/06/1999,106,NY
H.R. 15,"Bilbray, Brian P. [Rep.-R-CA-49]",Republican,01/06/1999,106,CA
H.R. 5,"Johnson, Sam [Rep.-R-TX-3]",Republican,03/01/1999,106,TX
H.R. 4,"Weldon, Curt [Rep.-R-PA-7]",Republican,02/04/1999,106,PA
H.J.Res. 133,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,12/14/2000,106,FL
H.J.Res. 129,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,12/07/2000,106,FL
H.J.Res. 128,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,12/07/2000,106,FL
H.J.Res. 127,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,12/06/2000,106,FL
H.J.Res. 126,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,12/04/2000,106,FL
H.J.Res. 125,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,11/13/2000,106,FL
H.J.Res. 124,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,10/29/2000,106,FL
H.J.Res. 123,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,10/29/2000,106,FL
H.J.Res. 122,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,10/29/2000,106,FL
H.J.Res. 121,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,10/29/2000,106,FL
H.J.Res. 120,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,10/24/2000,106,FL
H.J.Res. 119,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,10/24/2000,106,FL
H.J.Res. 118,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,10/24/2000,106,FL
H.J.Res. 117,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,10/24/2000,106,FL
H.J.Res. 116,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,10/24/2000,106,FL
H.J.Res. 115,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,10/24/2000,106,FL
H.J.Res. 114,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,10/18/2000,106,FL
H.J.Res. 111,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,10/11/2000,106,FL
H.J.Res. 110,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,10/02/2000,106,FL
H.J.Res. 109,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,09/25/2000,106,FL
H.J.Res. 102,"Bachus, Spencer [Rep.-R-AL-6]",Republican,06/14/2000,106,AL
H.J.Res. 101,"Spence, Floyd [Rep.-R-SC-2]",Republican,06/08/2000,106,SC
H.J.Res. 86,"Ewing, Thomas W. [Rep.-R-IL-15]",Republican,02/01/2000,106,IL
H.J.Res. 85,"Armey, Richard K. [Rep.-R-TX-26]",Republican,11/18/1999,106,TX
H.J.Res. 84,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,11/18/1999,106,FL
H.J.Res. 83,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,11/17/1999,106,FL
H.J.Res. 80,"Dreier, David [Rep.-R-CA-28]",Republican,11/16/1999,106,CA
H.J.Res. 78,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,11/09/1999,106,FL
H.J.Res. 76,"Thomas, William M. [Rep.-R-CA-21]",Republican,11/08/1999,106,CA
H.J.Res. 75,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,11/03/1999,106,FL
H.J.Res. 73,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,10/27/1999,106,FL
H.J.Res. 72,"Thornberry, Mac [Rep.-R-TX-13]",Republican,10/19/1999,106,TX
H.J.Res. 71,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,10/18/1999,106,FL
H.J.Res. 68,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,09/27/1999,106,FL
H.J.Res. 65,"Smith, Christopher H. [Rep.-R-NJ-4]",Republican,08/05/1999,106,NJ
H.J.Res. 62,"Linder, John [Rep.-R-GA-11]",Republican,07/22/1999,106,GA
H.J.Res. 54,"Danner, Pat [Rep.-D-MO-6]",Democratic,05/12/1999,106,MO
H.J.Res. 46,"Maloney, Carolyn B. [Rep.-D-NY-14]",Democratic,04/28/1999,106,NY
H.J.Res. 34,"Stump, Bob [Rep.-R-AZ-3]",Republican,02/25/1999,106,AZ
H.J.Res. 28,"Johnson, Sam [Rep.-R-TX-3]",Republican,02/09/1999,106,TX
H.J.Res. 27,"Johnson, Sam [Rep.-R-TX-3]",Republican,02/09/1999,106,TX
H.J.Res. 26,"Johnson, Sam [Rep.-R-TX-3]",Republican,02/09/1999,106,TX
S. 3239,"Helms, Jesse [Sen.-R-NC-00]",Republican,10/25/2000,106,NC
S. 3201,"Frist, William H. [Sen.-R-TN-00]",Republican,10/12/2000,106,TN
S. 3194,"Santorum, Rick [Sen.-R-PA-00]",Republican,10/12/2000,106,PA
S. 3181,"Hagel, Chuck [Sen.-R-NE-00]",Republican,10/10/2000,106,NE
S. 3164,"Bayh, Evan [Sen.-D-IN-00]",Democratic,10/05/2000,106,IN
S. 3137,"Sessions, Jeff [Sen.-R-AL-00]",Republican,09/28/2000,106,AL
S. 3062,"Voinovich, George V. [Sen.-R-OH-00]",Republican,09/18/2000,106,OH
S. 3045,"Sessions, Jeff [Sen.-R-AL-00]",Republican,09/14/2000,106,AL
S. 3022,"Craig, Larry E. [Sen.-R-ID-00]",Republican,09/08/2000,106,ID
S. 2977,"Feinstein, Dianne [Sen.-D-CA-00]",Democratic,07/27/2000,106,CA
S. 2951,"Gorton, Slade [Sen.-R-WA-00]",Republican,07/27/2000,106,WA
S. 2950,"Campbell, Ben Nighthorse [Sen.-R-CO-00]",Republican,07/27/2000,106,CO
S. 2943,"Helms, Jesse [Sen.-R-NC-00]",Republican,07/27/2000,106,NC
S. 2924,"Collins, Susan M. [Sen.-R-ME-00]",Republican,07/26/2000,106,ME
S. 2917,"Domenici, Pete V. [Sen.-R-NM-00]",Republican,07/25/2000,106,NM
S. 2915,"Grassley, Chuck [Sen.-R-IA-00]",Republican,07/25/2000,106,IA
S. 2882,"Smith, Gordon H. [Sen.-R-OR-00]",Republican,07/17/2000,106,OR
S. 2872,"Campbell, Ben Nighthorse [Sen.-R-CO-00]",Republican,07/14/2000,106,CO
S. 2869,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,07/13/2000,106,UT
S. 2812,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,06/29/2000,106,UT
S. 2796,"Voinovich, George V. [Sen.-R-OH-00]",Republican,06/27/2000,106,OH
S. 2789,"Cochran, Thad [Sen.-R-MS-00]",Republican,06/26/2000,106,MS
S. 2773,"Feingold, Russell D. [Sen.-D-WI-00]",Democratic,06/22/2000,106,WI
S. 2749,"Reid, Harry [Sen.-D-NV-00]",Democratic,06/19/2000,106,NV
S. 2722,"Akaka, Daniel K. [Sen.-D-HI-00]",Democratic,06/13/2000,106,HI
S. 2719,"Campbell, Ben Nighthorse [Sen.-R-CO-00]",Republican,06/13/2000,106,CO
S. 2712,"Thompson, Fred [Sen.-R-TN-00]",Republican,06/12/2000,106,TN
S. 2686,"Cochran, Thad [Sen.-R-MS-00]",Republican,06/07/2000,106,MS
S. 2594,"Allard, Wayne [Sen.-R-CO-00]",Republican,05/18/2000,106,CO
S. 2547,"Allard, Wayne [Sen.-R-CO-00]",Republican,05/11/2000,106,CO
S. 2498,"Moynihan, Daniel Patrick [Sen.-D-NY-00]",Democratic,05/02/2000,106,NY
S. 2485,"Collins, Susan M. [Sen.-R-ME-00]",Republican,04/27/2000,106,ME
S. 2460,"Feingold, Russell D. [Sen.-D-WI-00]",Democratic,04/25/2000,106,WI
S. 2440,"Hutchison, Kay Bailey [Sen.-R-TX-00]",Republican,04/13/2000,106,TX
S. 2425,"Smith, Gordon H. [Sen.-R-OR-00]",Republican,04/13/2000,106,OR
S. 2413,"Campbell, Ben Nighthorse [Sen.-R-CO-00]",Republican,04/12/2000,106,CO
S. 2412,"McCain, John [Sen.-R-AZ-00]",Republican,04/12/2000,106,AZ
S. 2370,"Schumer, Charles E. [Sen.-D-NY-00]",Democratic,04/06/2000,106,NY
S. 2345,"Schumer, Charles E. [Sen.-D-NY-00]",Democratic,04/04/2000,106,NY
S. 2327,"Hollings, Ernest F. [Sen.-D-SC-00]",Democratic,03/29/2000,106,SC
S. 2323,"McConnell, Mitch [Sen.-R-KY-00]",Republican,03/29/2000,106,KY
S. 2311,"Jeffords, James M. [Sen.-R-VT-00]",Republican,03/29/2000,106,VT
S. 2300,"Thomas, Craig [Sen.-R-WY-00]",Republican,03/28/2000,106,WY
S. 2289,"Grassley, Chuck [Sen.-R-IA-00]",Republican,03/23/2000,106,IA
S. 2272,"DeWine, Mike [Sen.-R-OH-00]",Republican,03/22/2000,106,OH
S. 2102,"Inouye, Daniel K. [Sen.-D-HI-00]",Democratic,02/24/2000,106,HI
S. 2069,"Enzi, Michael B. [Sen.-R-WY-00]",Republican,02/10/2000,106,WY
S. 2045,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,02/09/2000,106,UT
S. 2020,"Cochran, Thad [Sen.-R-MS-00]",Republican,02/01/2000,106,MS
S. 2019,"Kyl, Jon [Sen.-R-AZ-00]",Republican,02/01/2000,106,AZ
S. 2002,"Feinstein, Dianne [Sen.-D-CA-00]",Democratic,01/24/2000,106,CA
S. 2000,"Feinstein, Dianne [Sen.-D-CA-00]",Democratic,01/24/2000,106,CA
S. 1972,"Allard, Wayne [Sen.-R-CO-00]",Republican,11/19/1999,106,CO
S. 1967,"Cochran, Thad [Sen.-R-MS-00]",Republican,11/18/1999,106,MS
S. 1937,"Craig, Larry E. [Sen.-R-ID-00]",Republican,11/17/1999,106,ID
S. 1936,"Wyden, Ron [Sen.-D-OR-00]",Democratic,11/16/1999,106,OR
S. 1910,"Moynihan, Daniel Patrick [Sen.-D-NY-00]",Democratic,11/10/1999,106,NY
S. 1898,"Dorgan, Byron L. [Sen.-D-ND-00]",Democratic,11/09/1999,106,ND
S. 1894,"Thomas, Craig [Sen.-R-WY-00]",Republican,11/09/1999,106,WY
S. 1892,"Domenici, Pete V. [Sen.-R-NM-00]",Republican,11/09/1999,106,NM
S. 1880,"Kennedy, Edward M. [Sen.-D-MA-00]",Democratic,11/08/1999,106,MA
S. 1866,"Smith, Bob [Sen.-R-NH-00]",Republican,11/04/1999,106,NH
S. 1865,"DeWine, Mike [Sen.-R-OH-00]",Republican,11/04/1999,106,OH
S. 1849,"Biden, Joseph R., Jr. [Sen.-D-DE-00]",Democratic,11/03/1999,106,DE
S. 1836,"Hollings, Ernest F. [Sen.-D-SC-00]",Democratic,11/01/1999,106,SC
S. 1809,"Jeffords, James M. [Sen.-R-VT-00]",Republican,10/27/1999,106,VT
S. 1794,"Thomas, Craig [Sen.-R-WY-00]",Republican,10/26/1999,106,WY
S. 1778,"Craig, Larry E. [Sen.-R-ID-00]",Republican,10/25/1999,106,ID
S. 1769,"Leahy, Patrick J. [Sen.-D-VT-00]",Democratic,10/22/1999,106,VT
S. 1761,"Hutchison, Kay Bailey [Sen.-R-TX-00]",Republican,10/21/1999,106,TX
S. 1752,"Chafee, John H. [Sen.-R-RI-00]",Republican,10/20/1999,106,RI
S. 1744,"Chafee, John H. [Sen.-R-RI-00]",Republican,10/18/1999,106,RI
S. 1733,"Fitzgerald, Peter [Sen.-R-IL-00]",Republican,10/14/1999,106,IL
S. 1707,"Thompson, Fred [Sen.-R-TN-00]",Republican,10/07/1999,106,TN
S. 1705,"Craig, Larry E. [Sen.-R-ID-00]",Republican,10/07/1999,106,ID
S. 1694,"Akaka, Daniel K. [Sen.-D-HI-00]",Democratic,10/06/1999,106,HI
S. 1670,"Graham, Bob [Sen.-D-FL-00]",Democratic,09/30/1999,106,FL
S. 1652,"Chafee, John H. [Sen.-R-RI-00]",Republican,09/28/1999,106,RI
S. 1638,"Ashcroft, John [Sen.-R-MO-00]",Republican,09/24/1999,106,MO
S. 1637,"Lott, Trent [Sen.-R-MS-00]",Republican,09/24/1999,106,MS
S. 1629,"Smith, Gordon H. [Sen.-R-OR-00]",Republican,09/23/1999,106,OR
S. 1606,"Grassley, Chuck [Sen.-R-IA-00]",Republican,09/21/1999,106,IA
S. 1595,"Kyl, Jon [Sen.-R-AZ-00]",Republican,09/16/1999,106,AZ
S. 1586,"Campbell, Ben Nighthorse [Sen.-R-CO-00]",Republican,09/15/1999,106,CO
S. 1567,"Coverdell, Paul [Sen.-R-GA-00]",Republican,09/08/1999,106,GA
S. 1546,"Nickles, Don [Sen.-R-OK-00]",Republican,08/05/1999,106,OK
S. 1543,"McConnell, Mitch [Sen.-R-KY-00]",Republican,08/05/1999,106,KY
S. 1515,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,08/05/1999,106,UT
S. 1513,"Thompson, Fred [Sen.-R-TN-00]",Republican,08/05/1999,106,TN
S. 1508,"Campbell, Ben Nighthorse [Sen.-R-CO-00]",Republican,08/05/1999,106,CO
S. 1482,"Snowe, Olympia J. [Sen.-R-ME-00]",Republican,08/04/1999,106,ME
S. 1474,"Hutchison, Kay Bailey [Sen.-R-TX-00]",Republican,08/02/1999,106,TX
S. 1455,"Abraham, Spencer [Sen.-R-MI-00]",Republican,07/28/1999,106,MI
S. 1438,"Campbell, Ben Nighthorse [Sen.-R-CO-00]",Republican,07/27/1999,106,CO
S. 1418,"Cochran, Thad [Sen.-R-MS-00]",Republican,07/22/1999,106,MS
S. 1402,"Specter, Arlen [Sen.-R-PA-00]",Republican,07/20/1999,106,PA
S. 1398,"Helms, Jesse [Sen.-R-NC-00]",Republican,07/20/1999,106,NC
S. 1374,"Thomas, Craig [Sen.-R-WY-00]",Republican,07/15/1999,106,WY
S. 1367,"Murkowski, Frank H. [Sen.-R-AK-00]",Republican,07/14/1999,106,AK
S. 1324,"Santorum, Rick [Sen.-R-PA-00]",Republican,07/01/1999,106,PA
S. 1309,"Sessions, Jeff [Sen.-R-AL-00]",Republican,06/30/1999,106,AL
S. 1296,"Lautenberg, Frank R. [Sen.-D-NJ-00]",Democratic,06/28/1999,106,NJ
S. 1295,"Lugar, Richard G. [Sen.-R-IN-00]",Republican,06/28/1999,106,IN
S. 1275,"Kyl, Jon [Sen.-R-AZ-00]",Republican,06/24/1999,106,AZ
S. 1260,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,06/22/1999,106,UT
S. 1259,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,06/22/1999,106,UT
S. 1258,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,06/22/1999,106,UT
S. 1236,"Craig, Larry E. [Sen.-R-ID-00]",Republican,06/17/1999,106,ID
S. 1235,"Leahy, Patrick J. [Sen.-D-VT-00]",Democratic,06/17/1999,106,VT
S. 1218,"Burns, Conrad R. [Sen.-R-MT-00]",Republican,06/14/1999,106,MT
S. 1211,"Bennett, Robert F. [Sen.-R-UT-00]",Republican,06/10/1999,106,UT
S. 1198,"Shelby, Richard C. [Sen.-R-AL-00]",Republican,06/09/1999,106,AL
S. 1117,"Lott, Trent [Sen.-R-MS-00]",Republican,05/25/1999,106,MS
S. 1088,"Kyl, Jon [Sen.-R-AZ-00]",Republican,05/20/1999,106,AZ
S. 1078,"Helms, Jesse [Sen.-R-NC-00]",Republican,05/19/1999,106,NC
S. 1072,"DeWine, Mike [Sen.-R-OH-00]",Republican,05/18/1999,106,OH
S. 1059,"Warner, John [Sen.-R-VA-00]",Republican,05/17/1999,106,VA
S. 1030,"Enzi, Michael B. [Sen.-R-WY-00]",Republican,05/13/1999,106,WY
S. 1027,"Smith, Gordon H. [Sen.-R-OR-00]",Republican,05/12/1999,106,OR
S. 986,"Reid, Harry [Sen.-D-NV-00]",Democratic,05/06/1999,106,NV
S. 964,"Daschle, Thomas A. [Sen.-D-SD-00]",Democratic,05/05/1999,106,SD
S. 944,"Inhofe, James M. [Sen.-R-OK-00]",Republican,05/03/1999,106,OK
S. 938,"Akaka, Daniel K. [Sen.-D-HI-00]",Democratic,05/03/1999,106,HI
S. 900,"Gramm, Phil [Sen.-R-TX-00]",Republican,04/28/1999,106,TX
S. 893,"Gorton, Slade [Sen.-R-WA-00]",Republican,04/27/1999,106,WA
S. 880,"Inhofe, James M. [Sen.-R-OK-00]",Republican,04/26/1999,106,OK
S. 869,"Feinstein, Dianne [Sen.-D-CA-00]",Democratic,04/22/1999,106,CA
S. 835,"Chafee, John H. [Sen.-R-RI-00]",Republican,04/20/1999,106,RI
S. 800,"Burns, Conrad R. [Sen.-R-MT-00]",Republican,04/14/1999,106,MT
S. 791,"Kerry, John F. [Sen.-D-MA-00]",Democratic,04/14/1999,106,MA
S. 785,"Johnson, Tim [Sen.-D-SD-00]",Democratic,04/13/1999,106,SD
S. 777,"Fitzgerald, Peter [Sen.-R-IL-00]",Republican,04/13/1999,106,IL
S. 768,"Sessions, Jeff [Sen.-R-AL-00]",Republican,04/13/1999,106,AL
S. 761,"Abraham, Spencer [Sen.-R-MI-00]",Republican,03/25/1999,106,MI
S. 748,"Murkowski, Frank H. [Sen.-R-AK-00]",Republican,03/25/1999,106,AK
S. 710,"Lott, Trent [Sen.-R-MS-00]",Republican,03/24/1999,106,MS
S. 704,"Kyl, Jon [Sen.-R-AZ-00]",Republican,03/24/1999,106,AZ
S. 700,"Akaka, Daniel K. [Sen.-D-HI-00]",Democratic,03/24/1999,106,HI
S. 698,"Murkowski, Frank H. [Sen.-R-AK-00]",Republican,03/24/1999,106,AK
S. 643,"McCain, John [Sen.-R-AZ-00]",Republican,03/17/1999,106,AZ
S. 632,"DeWine, Mike [Sen.-R-OH-00]",Republican,03/16/1999,106,OH
S. 624,"Burns, Conrad R. [Sen.-R-MT-00]",Republican,03/16/1999,106,MT
S. 614,"Campbell, Ben Nighthorse [Sen.-R-CO-00]",Republican,03/15/1999,106,CO
S. 613,"Campbell, Ben Nighthorse [Sen.-R-CO-00]",Republican,03/15/1999,106,CO
S. 610,"Enzi, Michael B. [Sen.-R-WY-00]",Republican,03/15/1999,106,WY
S. 606,"Nickles, Don [Sen.-R-OK-00]",Republican,03/15/1999,106,OK
S. 604,"Coverdell, Paul [Sen.-R-GA-00]",Republican,03/15/1999,106,GA
S. 580,"Frist, William H. [Sen.-R-TN-00]",Republican,03/10/1999,106,TN
S. 574,"Biden, Joseph R., Jr. [Sen.-D-DE-00]",Democratic,03/10/1999,106,DE
S. 559,"Gramm, Phil [Sen.-R-TX-00]",Republican,03/08/1999,106,TX
S. 548,"DeWine, Mike [Sen.-R-OH-00]",Republican,03/04/1999,106,OH
S. 531,"Abraham, Spencer [Sen.-R-MI-00]",Republican,03/04/1999,106,MI
S. 507,"Warner, John [Sen.-R-VA-00]",Republican,03/02/1999,106,VA
S. 503,"Allard, Wayne [Sen.-R-CO-00]",Republican,03/02/1999,106,CO
S. 501,"Murkowski, Frank H. [Sen.-R-AK-00]",Republican,03/02/1999,106,AK
S. 484,"Campbell, Ben Nighthorse [Sen.-R-CO-00]",Republican,02/25/1999,106,CO
S. 468,"Voinovich, George V. [Sen.-R-OH-00]",Republican,02/25/1999,106,OH
S. 460,"Lugar, Richard G. [Sen.-R-IN-00]",Republican,02/24/1999,106,IN
S. 453,"Murkowski, Frank H. [Sen.-R-AK-00]",Republican,02/24/1999,106,AK
S. 452,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,02/24/1999,106,UT
S. 449,"Thomas, Craig [Sen.-R-WY-00]",Republican,02/24/1999,106,WY
S. 447,"Burns, Conrad R. [Sen.-R-MT-00]",Republican,02/23/1999,106,MT
S. 439,"Bryan, Richard H. [Sen.-D-NV-00]",Democratic,02/22/1999,106,NV
S. 438,"Burns, Conrad R. [Sen.-R-MT-00]",Republican,02/22/1999,106,MT
S. 437,"Reid, Harry [Sen.-D-NV-00]",Democratic,02/22/1999,106,NV
S. 430,"Murkowski, Frank H. [Sen.-R-AK-00]",Republican,02/22/1999,106,AK
S. 416,"Smith, Gordon H. [Sen.-R-OR-00]",Republican,02/11/1999,106,OR
S. 406,"Murkowski, Frank H. [Sen.-R-AK-00]",Republican,02/10/1999,106,AK
S. 388,"Cleland, Max [Sen.-D-GA-00]",Democratic,02/08/1999,106,GA
S. 382,"Johnson, Tim [Sen.-D-SD-00]",Democratic,02/04/1999,106,SD
S. 380,"Craig, Larry E. [Sen.-R-ID-00]",Republican,02/04/1999,106,ID
S. 376,"Burns, Conrad R. [Sen.-R-MT-00]",Republican,02/04/1999,106,MT
